PIDN,Ca,P,pH,SOC,Sand
OAXVphSh,2.06496218323,-0.00652642524313,1.97814477035,-0.62770828932,0.852882583001
OJBBhb6Q,-0.608700536751,-0.3205543953,-0.453315745782,-0.909291232737,1.31462954247
OSIQXImL,0.545295372272,-0.35318214091,0.303703512538,0.466141464749,-1.59524726596
OUUFc5Zz,-0.392594677126,-0.15417066711,-0.0368655695235,-0.710886590794,1.02936285618
OVk1lquT,-0.00508374385518,0.62155358014,0.419301668568,1.31487536954,0.451997492298
OXdRxjzz,-0.316832595227,-0.195723082525,-0.643676437506,0.299957138081,-0.294857903856
OXxW2ekf,-0.418134219497,-0.355588025072,-0.611316021931,-0.677743972118,-0.175480701321
OXz5OpqR,-0.229337083854,0.513435585175,0.960273201907,-0.540194494394,0.575957530498
OcBFW1AX,-0.753730479557,-0.078197233869,-2.05938251059,0.214299681679,0.925370081491
Of9V2rpt,-0.173148265404,0.0772447727251,0.109259632128,0.0376703954331,-0.669375263546
OfLxPhbG,-0.189513842024,0.220928419697,0.229469039299,0.0211738148204,0.912985605648
Ojx2vi48,-0.484798779901,-0.31990835675,-0.732030758507,-0.61401806253,0.614604496423
P3M32iuT,-0.336373738666,-0.548386720225,-0.529051083631,-0.743480100176,0.313806267105
P7olVzrO,-0.39520569035,-0.119578385656,-0.159906518124,-0.348804381554,0.483083064089
PAPHErnv,-0.475533490718,-0.0771271254054,-0.99810849928,-0.146519612295,-0.531472189515
PBjEtfXb,-0.288460448097,-0.275324536499,-0.166761840232,-0.425526074218,0.40430375486
PZGpoBBj,1.75737277181,-0.142835286277,2.00105820438,-0.616916407052,-0.708248208397
Pc2RrxXS,-0.490274123941,-0.446034308776,-0.407312728487,-0.707382744725,-0.251824952284
PcHQ4FOu,-0.426006737913,-0.204497370711,-0.834932871279,-0.199477030475,-0.0103353086329
PeNyTOVN,-0.229470000677,0.140248977341,-0.241951518583,-0.174200088276,0.525984094305
PhUPSU53,-0.512423909939,-0.232706195371,-0.464680873202,-0.240481773303,-0.286974780809
PmUNeV2O,-0.60499940632,-0.641374058402,-1.16689697937,-0.665551880488,0.325478857067
PoDJ0uvK,1.92633855081,0.865170423253,1.75707904416,-0.277429999599,-0.0617572402715
PsUJdJdg,-0.100438533647,0.147227848647,-0.351430837061,0.575269181063,-0.0504178762562
Q3xLFx1f,-0.311366009239,-0.462375219112,-0.493692806757,-0.242702080597,-0.784580373345
QBGxCvdM,-0.157477198739,-0.193703603906,0.202852448846,-0.188495168229,-0.855992289979
QCEPyu6L,-0.427992247597,-0.253480318086,-1.06589713169,0.15545972447,-0.956676001056
QEfwec4s,3.26686799738,0.192050961516,1.95657731188,1.6260375202,-0.59930263891
QZ87Nnr3,-0.679437150714,-0.704032574714,-1.06998361178,-0.639264648339,0.930150998652
QlyGN9jv,-0.442812244516,-0.0168545839326,-0.227764228258,-0.548927376571,-0.0881963593765
QqgWE1ny,-0.421033369652,-0.223002816806,-0.283349111412,0.150368212887,-0.75741395655
QrjjBpZd,-0.525024925751,-0.598328845964,-1.44243195444,1.09108193446,-0.484533611031
QsaBiX7V,-0.408195329848,-0.068030507833,-0.273108343955,-0.088387802345,-0.380800664199
QtBKJuZk,-0.341213395269,0.0272310726886,-0.159371564152,-0.263854046904,1.21831171835
QtPRO8OJ,-0.53750051974,-0.0616791627787,-1.01054756501,-0.586203582787,0.603603245206
R8XcsFnp,-0.600137073828,0.484300905503,-0.452182742081,-0.646512745581,1.75469701965
RROfRt9z,-0.0938407904553,-0.123357034034,0.178784607481,0.176232093372,-0.759466837134
RTcbiDGq,-0.482254378573,-0.379077872911,-0.597815192528,-0.435591284222,0.00578584673103
RVidM9g0,-0.119431807112,0.34882118241,1.52020557259,-0.918475837216,0.841283957276
RZnQSH19,-0.456758607836,-0.135153824439,-0.537466488791,-0.761564611461,0.989559192372
Rc4UK7fT,-0.658122177617,-0.0467457589353,-1.23747215785,-0.341442612675,0.577122089977
RcKBKh6B,-0.424665045617,-0.00497263537357,-0.22886247861,-0.259946972365,0.672171017628
ReM5kDa5,-0.14658935196,-0.0837930406469,0.247152607436,0.171355179779,-0.969457122221
RfntsotG,-0.477223139311,0.00640495889921,-0.324003360017,-0.718750087159,0.594263611645
RiXMlzXD,-0.355686998393,-0.245966761802,-0.419252404143,-0.413543719361,-0.474343721588
Rik83O3m,-0.410860438907,-0.111829403348,-0.339170797978,-0.303876974842,-0.409159635881
S3PCzDzO,-0.240712479791,0.108746761756,0.425258628314,-0.822690637413,0.555824090791
S77BviOJ,-0.455607778438,-0.196925220883,-0.790577039206,-0.201827352593,0.122307891608
SDdvtktF,-0.358488698936,-0.435728249652,-0.477294019647,-0.222341318529,-0.716649911594
SHs1AyfM,-0.268076931902,0.27980769331,-0.00347737180731,-0.0925571566796,1.10284856651
SO4zQy9k,-0.3650207196,-0.384746514778,-0.276093868938,-0.577958079778,0.336504281983
SOOBCoiG,-0.455242442333,0.202216854173,-0.099385711884,-0.724469285943,0.757261242369
SXkkPB7A,-0.466720895697,0.741738798732,0.669130808221,-0.41923525386,1.30518385534
Sa93dGqq,-0.638876685531,0.223021523296,-1.53271752716,0.609591260083,0.831164166412
SonIG72a,-0.458999580429,0.0970461631082,-0.373942251663,-0.316426708223,0.0617625333635
Suf6hIBc,-0.287536608476,-0.0283344214965,0.0409945365744,-0.460858933453,0.723814669198
Sx2JeSRz,0.0376790105561,0.406105428388,0.269832098025,0.525643305632,-0.763528369935
T1Tlftr4,-0.275861928774,0.304132753713,0.641265347833,-0.653259630539,1.22374132505
T7ulR4ci,-0.357213551292,-0.190678515097,-0.0442878467353,-0.74615622257,1.00122462692
TA1NB3Br,-0.238806386319,-0.00976617884341,0.244713392859,-0.388125199462,0.532911333305
TFZUskaK,-0.0280353717611,-0.440300147318,0.103837279986,-0.231015320713,-1.01942458481
TNL8HGWZ,-0.169788795828,-0.200846020612,0.175574841274,-0.172942285816,-1.05984166753
TZ8z1GSF,-0.337888306369,-0.145919105285,-0.210051903653,-0.425011360963,0.17850838477
TqhRvkJJ,1.86110170289,-0.695155879114,1.93804882264,-0.93810526127,0.0752108692605
TtJCUiY4,-0.539284081932,0.1055329802,0.409101478633,-0.903176049,1.68547560422
TwDq0lua,0.482433073511,0.962087471612,1.07744569898,0.0627021681336,-0.979976900115
Tzyf02sI,-0.473636648106,0.568276991815,0.575585414894,-0.673149721335,0.883199304713
U3yI6ZS5,2.98083016716,0.125483855247,1.73694855047,1.16539794449,-0.867723548681
UBLnXZAN,-0.48654205309,-0.445371533127,-1.94292986327,2.22336290855,-0.316487328751
UBWDzleg,-0.394377482782,-0.460532147701,-0.96606704427,0.163789302156,-1.00657278515
UBqkX6SY,1.48270457996,0.195380959432,1.75017138878,-0.386613583378,-0.642345334155
UCIAi1Aj,-0.651461376076,-0.751929155859,-1.62185780662,-0.379150884534,-0.0272182793515
UPbXGvCS,-0.0528852745721,-0.188809739227,0.203982095065,0.0468950826738,-0.993542936142
UeWm1l9F,-0.311410392961,-0.169655941653,-1.07443649374,1.40112082041,-0.245218665923
UhucscY7,-0.524016423787,-0.437386139243,-0.432348086559,-0.70854370309,-0.388812566143
Uri1SvHV,-0.0461529381198,-0.266374984467,0.299104853421,0.0370469115681,-1.15360388277
UzxipGJS,-0.402471732138,0.0347679672291,-0.440346589523,-0.406060885662,0.548735969532
V74zfaAQ,-0.2165081605,-0.255746249613,-0.0352081876139,0.161952305026,-0.894546515346
VBPxBLTh,1.63743589665,0.414967984027,1.7132468967,0.54423609731,-0.856191659536
VLG7CXYS,-0.227967793319,0.124762817882,0.146524856877,-0.0912121321478,0.671230995557
VNk52SpF,-0.451599816811,-0.783265281696,-1.85881779754,2.00653121603,-1.09912849109
VOREKsok,-0.54463063871,0.0981262082167,-0.525889266776,-0.851619127912,1.73603375667
VRhTr5pX,-0.387274174226,-0.529709356616,-0.267286256138,-0.798568486222,0.0906134977464
VTcG4Kcw,-0.28133821177,0.511937386752,0.734025869776,-0.325371765917,0.818173058702
VeKiWSbS,-0.248111869987,-0.0902583055387,0.130572621797,-0.373363809696,0.326474765456
VnU8nJHU,-0.397893343818,0.127995463645,-0.149227072474,-0.351727230236,-0.206151565119
VueNCxYv,-0.505196132866,-0.123931000947,-0.751713052044,-0.365873690708,0.325394154605
VxuQTRUl,-0.489513387264,-0.143476109199,-0.253845447599,-0.580491843083,-0.464449828906
W5lgaocA,1.02766584532,0.571763997422,2.09787630647,-0.703580310447,0.48117359666
W5mMq9Ef,-0.408074538719,-0.264081979762,-0.928682616643,0.400550150448,0.101814028511
WDhNqFpS,-0.0176184109341,-0.33518595441,-0.768128638192,1.11718636238,-1.37642169528
WE6n1kZi,-0.451600241374,-0.503623946904,-1.68194699589,0.731893164257,-0.15748395766
WFk6r3vA,-0.379910867279,0.111218334187,-0.39137098474,-0.295824676712,-0.343775670548
WFyIrsUR,-0.565474361154,-0.977545382757,-0.547470088768,0.315453380011,-0.989485768693
WG6ZAsqR,-0.573885632963,-0.183945018983,-0.664621403122,-0.822902211283,1.3252868713
WMq3CZQk,-0.391813989471,-0.715466003216,-1.22121400077,0.319949810257,-1.47234837567
WRskmGjh,-0.43313199361,-0.0284855214763,-0.293344825132,-0.628448330601,-1.08244352903
WXijSglj,-0.414727002183,-0.364931473023,-0.872541822088,-0.336212639485,-0.569938579207
Wc0stQgu,-0.319815734072,-0.308031782057,-0.890443617016,0.484584123954,-0.670849498123
WewoSCUB,-0.577004656253,-0.331817244196,-1.07518134367,-0.766421023649,0.679470386601
WuHuhHWJ,-0.126616779039,-0.0628749427415,0.58407327247,-0.621651438422,0.952568326622
Wv7EBtZb,1.23708554666,0.35214206436,1.54710273951,-0.0132835514712,-0.582451507237
WyPlxDn0,-0.428579971485,-0.169349354521,-0.505403816721,-0.592006225186,0.721964213176
X3WqoSNN,2.54163187405,-0.134207092921,1.54912870457,1.03647272561,-1.27897224356
XDhyP9KB,-0.492187653286,-0.100252062771,-0.457917133391,-0.104997011592,-0.728503229088
XQxhDRMG,-0.705556873387,-0.141367155322,-1.78392511436,0.0152175511187,0.844006492759
XjLNAwxW,-0.131844792177,-0.86646536984,-0.498436981705,-0.0111930897346,-1.27848990606
XjfVQbXd,0.580392108573,0.80598301698,1.59083497165,-0.511497318722,-0.263923235056
Xovczbf6,-0.569023021591,0.163788873148,-0.64598688456,-0.822144260446,1.73337269109
Y8H4onBf,-0.67685351386,-0.361809297596,-0.577763158063,-0.774253620846,0.842787382494
Y8YgzSZ9,1.78702695432,0.445648099413,1.88982088842,0.147556449702,-0.0617497294541
YC4PNV20,-0.691554183675,-0.45015378648,-0.407973361689,-0.524618180036,1.37849308578
YDHSCRdd,3.84326671877,-0.113618267627,1.77681808597,2.14447682544,-0.660283970277
YIJ87aME,-0.361815540146,-0.0312670711728,-0.734721880841,-0.599238015763,0.504898599569
YKvT4dFv,-0.326520069072,-0.170210459729,-0.315130280539,-0.0655904983539,0.0541063123173
YNebALR2,-0.626401753884,-0.396693937047,-1.36291263772,-0.539074573326,0.319553311024
YNrnqFyb,-0.248524839568,0.0374213765753,-0.157522885895,-0.277112912069,0.262347250751
YUZ4lR3m,-0.422201963189,-0.26468065954,-0.44689297471,-0.193320449865,0.394113554222
YYLvjoVC,0.00725738044959,0.423677851402,0.312864514362,-0.202919797991,0.469460741438
Yb8OtMb2,0.179889702583,-0.0874197744906,0.647759517944,0.230995901393,-1.19668516997
Ycg4lTYw,-0.322704502891,-0.479979638519,-1.33063623814,0.225116491437,-1.08544822145
Yfk6tekH,0.0642934087608,0.447269402376,1.12041630675,-0.384159791515,-0.502676977042
YoSfgmR6,-0.50768810954,-0.000473784366487,-0.294902140773,-0.293590921148,-0.381310385824
YpzFvexy,-0.38128753518,-0.0787976460829,-0.556439832698,0.0821421687213,-0.0229704941142
Yxqppfa3,-0.130074752026,-0.121609281413,-0.106404915631,-0.017722573002,-0.55251405579
Z16jTUvP,-0.352170549513,-0.144668843138,-0.800342373364,0.0967265783152,-0.244057669836
Z2BdCCbJ,-0.295003037434,0.179736831552,0.319229437235,-0.423021210631,1.01543105801
Z2JJMM6V,-0.394111578746,-0.294439279281,-0.349223702637,-0.0864559121348,0.604575229136
Z5jE1OB5,-0.219980845297,0.204653247482,0.245793335489,-0.122252726042,0.228854969489
ZFsIqYxA,-0.472496817867,-0.175689573863,-0.507618195219,-0.0694439459852,0.0635527242902
ZHDVsoRh,-0.386159124421,-0.331375279287,-0.507677566523,-0.157564287104,-0.349103987309
ZSmfu2Fc,-0.430288762227,-0.189772188476,0.0792123567149,-0.365599346685,-0.595861104346
ZU8YXF3H,-0.539808372809,-0.124903970639,-0.544031702845,-0.880399196323,1.47794483793
ZXKaNy6Z,-0.476123367827,-0.371817402901,-1.33687982676,-0.38731516045,1.2182326893
ZbYLo0zK,-0.220499915372,0.0413098150943,-0.105157807428,-0.498201798556,0.899534751568
ZedN8Gcn,-0.525663023111,-0.160349990954,-0.50379758971,-0.58706445554,-0.0585344170075
ZgD4Dau6,-0.116423537915,-0.359086173973,0.162984947784,-0.463849023416,-0.834610809125
Zgzf79LA,-0.665198180378,-0.463741812595,-1.08726302524,-0.702307826799,0.667627146965
ZjqzxDOF,0.229741185179,0.835521649389,1.25728972206,-0.674460821994,0.208964569003
ZsZ5aDpq,0.0980794918219,0.152001803828,0.253556641363,0.885830136151,-0.91660159012
ZtyqE7If,-0.169746879616,-0.511440128058,-0.169421750951,-0.0837431983965,-1.25634251741
ZvUgz01f,-0.246458483705,0.0248671249741,0.775516000694,-0.889403523412,0.960822692348
ZwrhgdQV,0.58552652078,0.556715336133,1.47264795112,0.764446929966,-0.63601189243
a7bhJGBU,1.93317331244,-0.0107091220083,1.74466693494,0.374990580606,-0.683484109212
aHpv6KzP,3.07144225676,0.00694510690848,1.93499172354,1.05874930651,-0.87372114129
aINzEBVN,-0.516236481107,-0.601465322243,-0.920140559652,-0.41827210663,-0.651461046427
aP9EtTGF,2.50420469932,-0.172309869239,2.07753595878,-0.661810123871,-0.570842915107
aV6EhtSL,-0.431387090289,-0.0563068185043,-0.179156540283,-0.561428957193,-0.14022894908
aVZsXKoH,1.72730876941,-0.0697348213888,1.86388102417,-0.72422467701,-0.583049321414
aYVnVJvc,-0.0313064711481,-0.0782867336598,0.368127766829,0.700918488,-1.11365103443
abCzN1zx,-0.527894055054,-0.564490191636,-1.3670345321,0.37864167328,-0.758987088742
ae7sMiB4,-0.144744665681,0.0813899881424,-0.219372496433,-0.177992593915,0.155640462303
afsVuCGV,-0.504712014327,-0.0757314218758,-0.175085387547,0.00646398477429,-0.527711087478
aiwBQETI,-0.0301257213031,-0.252559015097,0.330653758975,-0.0641501259129,-1.00263880829
aiyli4EI,1.91553119861,1.45917792481,1.54906451428,1.3011777868,-0.194579051941
apJ7NmzD,1.89144101158,0.173933332314,1.96191419591,-0.354916334422,-0.417248372615
atVjNMtQ,-0.466260519905,-0.56103933075,-1.59656959863,2.50175395293,-1.17565405816
b5GirVGV,-0.390343905623,-0.372839421635,-0.292208815962,-0.702937005997,0.349142850525
b9SpMjNB,-0.166684784059,0.41533622824,0.364626582108,-0.139948830758,0.971354028846
bAFs37yy,-0.341176625087,-0.297266285365,-0.0821092321756,-0.738393971354,0.936579382871
bDia1hHV,-0.297080179659,-0.457313328128,-0.152319385447,-0.0166483683761,-0.796526504421
bFkv5Mtr,-0.366965584209,0.315500091619,-0.371259777252,0.366604417223,-0.348485979913
bHe2IXgA,-0.330003854585,-0.486197852971,-2.24804848313,2.78271400514,-0.918061292
bWX3vUm5,-0.0724042313947,-0.109418373924,0.310625786658,0.286407649518,-1.01340613847
bat8tcGs,-0.0684872257735,-0.661774351353,-0.332653471428,-0.145391215182,-1.2790133867
bfjej4wu,-0.420824249899,-0.63351980413,-1.32513468733,-0.168790375305,-1.53189161155
bh04YDiP,-0.261037325236,-0.226603170867,-0.119022975928,0.0298494029039,-0.533399163
c110Fdc8,-0.220345371184,-0.262587209096,0.0835517931378,-0.354261847661,0.016106339032
c32GUzMa,-0.676653648762,0.0524417527851,-2.04137330467,0.234588686336,0.952478255779
cT6uU0B0,-0.49666324066,-0.0469095900581,-0.906703819999,-0.407502558665,1.05091998477
cWXCiFwh,-0.484342851071,0.0657453992274,-0.526947882831,-0.601102453117,-0.885046616664
ceNvS3yd,-0.473454499133,-0.117073082379,-0.957596814609,0.0460712463103,0.14986850241
cmwdt4Av,1.38848372028,0.143264413275,1.59829918469,0.0220817834241,-0.608930798417
cn4EHsup,-0.497690932966,-0.295337042445,-1.43185952155,-0.120177224224,0.115085980012
crVOGGTT,-0.387076125187,0.0262109690872,-0.115079629056,-0.683341835948,1.22846317384
csPEJ1E5,-0.598459174504,0.1028420069,-0.46535956956,-0.370551274435,-0.4315277244
d0UrRtMk,-0.556910051866,-0.194568323111,-0.713282978041,-0.798168460917,1.58932373563
d6LU4G4I,-0.457055044819,-0.238775581258,-1.46856291434,0.436142965924,-0.0202623179141
d74T1DVv,-0.453580504854,-0.313481569747,-1.04051923132,1.23100582072,-0.876598792513
dR6rM1tQ,0.0339094885934,-0.625747512833,-0.0826384366442,0.0503444729915,-1.22696681295
dUNxOoqg,-0.459796723873,-0.67379481968,-1.12538274107,-0.113215084419,-1.286369026
dUnlyhj7,0.474382456256,-0.200748034424,1.08722108602,-0.701120095256,-0.00141158265375
dVDlnZQ6,-0.3013500031,0.0794701974134,-1.40031636889,0.375417425176,-1.06819556019
dVT26GDu,-0.327729435027,-0.0299435376276,-0.278884237018,-0.383049351509,0.738331130181
de43ycXY,-0.00255829660669,0.779163722701,0.881128983059,-0.88407893821,0.238625067138
dfIn7m9z,-0.356795052039,-0.374314536272,-0.52069281973,-0.28780269304,-0.524483151642
dhmb9ZY9,3.77011208724,-0.191780167753,1.76695771408,1.0128907369,-0.972122679406
dn8kCuyf,-0.307448872676,-0.0201975197259,-0.440084951118,-0.351229325816,1.11099301412
dpcquvWW,-0.400255368934,-0.291422902482,-0.471796258131,-0.42101321435,0.132020687946
dqcbIMyr,-0.611491208521,-0.283720732807,-1.67095369334,-0.467758565976,0.0153084344207
drWgsBf5,-0.401903936573,-0.141124964844,-0.431041116056,0.330170463574,-0.742956940536
dytx0HSe,-0.599538425087,-0.0366642410497,-1.08598965428,-0.807446818276,1.3548913755
e4KkkIha,1.82691342999,0.162328847001,2.15891722079,-0.703291356478,-0.536413916329
e9YorH4m,-0.233045734997,-0.0481856363378,0.914655793844,-1.00728312652,0.610330874266
eB9gVQ0R,-0.449062883274,0.158494426947,0.426117714652,-0.696922382748,1.57627200819
eMhLFqU6,-0.626414061803,-0.174627649486,-1.68663705272,-0.0086251423085,0.18531197694
eMllg1qm,0.6197499574,0.310193732386,0.882326331468,-0.0729729974662,-0.632635411146
eNPunZ9i,-0.633419407699,-0.11443072707,-1.87189089361,0.602059283661,0.321644719796
eS5BSM4J,-0.397991964525,0.019945621837,-0.282259543061,-0.700399693784,1.40406857254
eVGMFoOI,-0.364105169659,-0.198700185391,0.643763662552,-0.895704663964,0.682936524541
eaIwb3rG,-0.24488572897,0.854141391661,1.02531888104,-0.184430211814,1.35204582707
eyzw8Vis,-0.581246702462,0.502262884651,-0.429489254049,-0.528147740089,1.27049323304
f04Ke2bN,-0.301254764333,-0.0344586524845,-0.48660071033,0.211929531711,0.215995912059
f4GA0te1,-0.287110112944,-0.651418402519,-0.409645340898,-0.648741618552,-0.13505867975
f7bd91h5,-0.386026556046,-0.0533836703355,0.0081948964422,-0.620716655356,1.09371976213
fB7z9ndr,-0.517385830204,0.556978678792,0.268073558716,-0.466194845906,1.43366169488
fEe7AWFA,-0.170904219059,-0.349931939839,0.0571203542464,-0.215048183184,-0.834725922115
fJJIbgY9,0.346834706811,0.609359128888,1.38468699708,-0.701757329879,-0.226887845816
fQBURMvg,-0.302293738046,0.243874589381,0.309832855826,-0.424695171429,1.0659334529
fS0HpOub,-0.418244529972,-0.112063525022,-0.127049592365,-0.586562311085,0.613258531026
fTDXauuk,0.274671315554,0.188587473336,1.26510128394,-0.537256265177,-0.66656678254
favPNA2N,-0.638549759652,0.398205005224,-1.273253538,0.57733988933,0.966323233711
g3Fv0U4k,-0.46932349374,-0.462501387096,-1.24574153622,0.588952110627,-0.225009605552
g5PKo2E2,0.503321688921,0.281302526931,1.23829282952,-0.0836304358595,-0.879216194304
gbjnD5fe,-0.34980640883,-0.538375347076,-0.442265666764,-0.795347901148,0.366560844326
ge9zqXCv,-0.372836200495,-0.496722995282,-0.80946364203,0.356538892773,-0.547753865524
geeqJpSE,-0.426197058192,-0.286486448008,-0.105102612944,-0.747727821297,0.71762356846
gqy1J2RS,0.338297160391,0.18063067781,0.660444502494,0.00015526787709,-1.19595063459
grlUtS3H,-0.156836609749,-0.0744050742427,0.0797981313627,0.624535929417,-0.668425464348
gx965KYj,-0.11840455269,0.0348654850637,-0.150988948322,0.179667557423,-0.19476144634
h3F08Vjm,-0.505671937316,-0.00718394939663,-0.0204424757137,-0.626971649112,0.814188007479
h6FQG8Iy,-0.149338881789,0.612030902615,1.09883218982,-0.583320894445,1.4330682571
h7ftM8b3,1.73673973841,0.192573775484,1.84982745053,-0.575960937532,-0.821226791486
hLrCHXZv,-0.0204958477877,-0.0104979448775,0.501203787178,0.22027789298,-0.89013421036
hQ6VBuFx,-0.413432653042,0.305947656496,0.408000188235,-0.492664261207,1.56489933062
hYoR2y7w,-0.39636069642,-0.656900101141,-0.712908947555,-0.0271921552368,-0.796389986046
hf65yZkM,0.280627937452,0.2739903683,0.33355982521,1.15091290968,-0.709652512474
hjuwe1x4,-0.253390476553,-0.496439790984,0.0890986155792,-0.405526403121,0.219393636054
hyINlsFR,-0.664742433202,0.562686466534,-0.602865513603,0.0494802204548,1.20643004792
i0Qlm9Bv,-0.164310676538,0.214432253538,0.554921978729,-0.592473860766,0.868387042054
i1VxfxMb,-0.269656077829,0.233521687839,0.345443568668,-0.630224139508,1.11155521774
i2l6jXNP,-0.474869724029,-0.0814164394833,-0.705489963242,-0.299153549226,0.156381011076
i4FgPZv7,-0.466930629102,-0.00521101785156,0.197751255805,-0.921963065209,1.46138789477
i7XtIkSi,-0.280387451845,-0.106724710958,-0.551856445608,-0.222004547061,0.110941933185
i9z346Ut,-0.162615923558,-0.0535242385754,-0.309342271441,0.660256029218,0.299808592641
iDOat4cZ,2.09815755315,0.69365898681,2.06261399502,-0.55327779652,-0.595371617887
iNv6RoSO,-0.14847986784,0.0850458426552,0.415288855371,0.0708291897082,0.0770197193236
iSL9NYzy,3.3522247937,-0.121260836041,1.82708117607,1.61868114511,-0.805474399315
iSqVc1r8,-0.117331406307,0.932739457932,0.667025606293,-0.741773219172,0.312153300721
iYZMftt6,-0.585948100239,-0.702786167729,-0.475759171544,-0.446067858099,-0.702952983391
ieTPaa3c,-0.316197099097,-0.184538407022,-0.705093838136,-0.0451619098145,-0.0970900190549
if7BmzU0,-0.444254082623,-0.223229730087,-0.220735356079,-0.718494570781,0.837465184869
ihNz5bmx,-0.33697960269,-0.197303614768,-0.342975125635,-0.0558202285435,-0.586205054592
ikJXKdIN,-0.531792366814,-0.218332049329,-0.908455528609,-0.788592811571,0.921753076457
iq2kxikN,-0.173375130086,-0.301745511654,-0.0607890642803,-0.0224953715584,-1.18476290394
iuZEDJK7,-0.424893210791,-0.284592364159,-0.304189741898,-0.677954140958,0.569991237354
iyF8gVT7,-0.595562904011,0.453948971787,0.0220452946556,-0.642460739424,1.59031805934
j06qdQ0V,-0.404525833641,-0.160324239518,-0.283223752887,-0.226085272705,0.220867286371
j7hl8svO,-0.452160304363,-0.68848571184,-0.194711588239,-0.35847181691,-0.802091530464
j8hMoJUN,-0.46380563203,-0.479105532738,-1.00739313666,-0.719383341028,0.151856167606
jNaFasbV,-0.553745463384,-0.542365523664,-1.10927217543,0.0792536840475,-0.932308757027
jVVHeYHT,-0.412689652951,0.0371203086118,0.252853361745,-0.588894489876,1.01199934392
jXm4ySvK,-0.323348426,-0.188818300793,-0.0231676986145,-0.364445263536,0.61044751067
juO5ii5l,-0.259729327959,0.349610558823,0.424087961876,-0.668607817976,0.774983741008
k2hdEBsU,-0.440195749304,-0.12535326448,-0.587475561843,-0.743590280318,1.44769643379
k3ynMfhN,0.345729082469,0.262931401932,1.24422010068,-0.465435400537,0.39487567454
k9C9yBtr,-0.0145681653213,-0.0283898309056,0.387655486406,0.419041511394,-0.967068606524
kAKRvcRo,-0.442350998078,-0.329343091416,-1.0055135757,0.312547862799,-1.10824285888
kBi3R2oC,-0.0976048397639,-0.270023735785,-0.228503385364,-0.306156572372,-0.143576266068
kDWmnsXe,-0.0930831610287,-0.308147841032,0.679346306205,-0.563071875987,0.0837317976552
kSGBd2Vh,-0.34809315155,-0.206322194032,-0.0669847284531,-0.705927792895,0.734793491454
kT0miHPT,-0.325800121641,-0.378676116502,-0.327092663049,-0.574978671197,-0.100030485242
kaW0TfRn,-0.470011872701,-0.403261536822,-0.500520158355,-0.716288440647,-0.151722678292
kmg3SowO,-0.417691653754,-0.162337566765,-1.09757787596,0.590465918211,-0.0588647808233
kpxKSlnF,2.21779993691,0.0715310642984,1.87680477796,0.0944393234294,0.0682536425931
ku2cn1MV,0.49099990129,0.634606735823,1.72239533079,-0.198104918165,0.496009645354
l1su5HU9,-0.378568968319,-0.0566987127248,-0.3973806495,-0.457829969495,0.626932232006
l8Tg2RvD,-0.418404918682,0.223695380795,0.551260750276,-0.594477951331,1.13239289246
lB6NsVOc,-0.464753429317,-0.278977734093,-0.258131908388,-0.826504280009,0.86628766017
lEcdVyKk,-0.471272424026,0.0260220647228,-0.430195288158,-0.536744144833,0.862736708025
lH4TasGl,-0.0520503008929,0.112116656057,1.01093346913,-0.609282623117,-0.497428117647
lO9aggHW,-0.151456096843,0.160303809558,-0.0484459774125,0.408946347637,-0.152216673637
lW3m9Vzu,-0.496273688658,-0.248877950563,-0.576051816586,-0.143349637797,-0.0584740458684
lYLseGDP,0.219760849458,-0.0121997908775,0.769775033873,-0.508134920529,0.591752217481
lcOnCdZi,-0.215381139929,0.330046078787,0.775355981773,-0.742780701708,-0.369919676382
le9YGwON,-0.103236327252,0.129211293771,0.315123736292,-0.25359759491,0.184665363109
llMvu3TX,2.08774154648,-0.0956589699621,2.12936888735,-1.11299255143,-0.020161894954
lnHh2jFO,-0.13300220291,0.582016364686,1.16087072772,-0.854357380626,0.478612359853
m07CVXd4,-0.54881913369,0.185177382409,0.63939193065,-0.857442528715,1.66871237517
m1lPk91z,-0.235001372294,0.0553363459572,0.494444246638,-0.640276582093,1.21760802658
m9IQdmwa,-0.378415850872,-0.263242764663,-0.275265501549,-0.636789366581,0.561988047814
mG9BRy5x,-0.511835689307,-0.056083324355,-0.952129871696,-0.115527913906,0.261910965971
mVHXnama,-0.466548499677,-0.68044917413,-0.849138316799,-0.39919037497,-0.609880681288
mXyrR6nU,-0.415184728379,0.0446145056405,-0.911693347331,-0.319986330313,1.33226554175
mbzNdxNc,-0.32882712481,-0.0182713373657,-0.292231036888,0.314991007184,-0.484247586472
mntH7g3L,-0.176353019729,0.941161295363,0.65827973122,-0.935176235806,0.594583006671
msRTXP3H,-0.219202153826,-0.1170862537,0.146644623757,-0.164578904797,0.418849842195
mxBjvIPR,-0.459628931535,0.0250187820759,-0.433220782075,-0.535381164653,0.455905849066
n8Opmfbz,1.73037868416,0.632878945288,2.27336130587,-0.50786614362,-0.131372842589
nOkgU29Q,-0.478873036743,-0.576606585233,-1.58824060836,-0.0507307013766,-1.6064579795
nhttf7VM,0.0375051818311,0.493671415612,0.865464776071,-0.0544486352749,0.446714889974
njLbXYa3,-0.374792271986,-0.399554800854,-0.364732138678,-0.614245400264,-0.401311041631
nwkIpzmh,0.539814476614,0.445535757197,1.14714470985,-0.370785480351,0.312899492628
